date,close,change,rsi,up,down
2016-05-25,4.18,-0.02,79.96529872241157,0.0,0.0
2016-05-26,4.35,0.17,77.75575860541923,0.0,0.0
2016-05-27,4.6,0.25,82.46300027073326,0.0,0.0
2016-05-31,4.57,-0.03,87.0638415915001,0.0,0.0
2016-06-01,4.43,-0.14,84.04011989534433,0.0,0.0
2016-06-02,4.24,-0.19,70.90638967670141,0.0,0.0
2016-06-03,4.16,-0.08,57.07246079941443,0.0,0.0
2016-06-06,4.47,0.31,52.17417533178604,0.0,0.0
2016-06-07,4.51,0.04,65.34574896933016,0.0,0.0
2016-06-08,4.46,-0.05,66.6982347156186,0.0,0.0
2016-06-09,4.52,0.06,63.17590803403795,0.0,0.0
2016-06-10,4.32,-0.2,65.66278101587001,0.0,0.0
2016-06-13,4.4,0.08,52.22639926635754,0.0,0.0
2016-06-14,4.39,-0.01,56.313043146270125,0.0,0.0
2016-06-15,4.42,0.03,55.63319057293166,0.0,0.0
2016-06-16,4.75,0.33,57.39663919266671,0.0,0.0
2016-06-17,5.26,0.51,71.59163968839617,0.0,0.0
2016-06-20,5.1,-0.16,82.11613254224955,0.0,0.0
2016-06-21,5.45,0.35,72.48759252755713,0.0,0.0
2016-06-22,5.02,-0.43,78.72430493977359,0.0,0.0
2016-06-23,5.21,0.19,59.71710221286425,0.0,0.0
2016-06-24,4.88,-0.33,64.0947823682927,0.0,0.0
2016-06-27,4.72,-0.16,52.721983682232924,0.0,0.0
2016-06-28,5.12,0.4,48.00238095538593,0.0,0.0
2016-06-29,5.13,0.01,58.59296265158104,0.0,0.0
2016-06-30,5.14,0.01,58.83252718335399,0.0,0.0
2016-07-01,5.07,-0.07,59.102943170522124,0.0,0.0
2016-07-05,4.96,-0.11,56.152177348770174,0.0,0.0
2016-07-06,5.04,0.08,51.53170143789159,0.0,0.0
2016-07-07,5.02,-0.02,54.63437614706866,0.0,0.0
2016-07-08,5.1,0.08,53.65306892469891,0.0,0.0
2016-07-11,5.01,-0.09,57.16981413200731,0.0,0.0
2016-07-12,5.14,0.13,52.08817806703277,0.0,0.0
2016-07-13,5.09,-0.05,58.21887315702001,0.0,0.0
2016-07-14,5.17,0.08,55.11870916125554,0.0,0.0
2016-07-15,5.14,-0.03,59.10110459519332,0.0,0.0
2016-07-18,5.51,0.37,56.93595039790502,0.0,0.0
2016-07-19,5.41,-0.1,71.60066956556501,0.0,0.0
2016-07-20,5.41,0.0,64.78620628138191,0.0,0.0
2016-07-21,5.22,-0.19,64.78620628138191,0.0,0.0
2016-07-22,5.84,0.62,52.40818588303962,0.0,0.0
2016-07-25,6.7,0.86,72.20952735420417,0.0,0.0
2016-07-26,6.98,0.28,83.2544162858859,0.0,0.0
2016-07-27,6.85,-0.13,85.4117621759205,0.0,0.0
2016-07-28,6.82,-0.03,79.94667416337431,0.0,0.0
2016-07-29,6.86,0.04,78.61994563771128,0.0,0.0
2016-08-01,6.64,-0.22,79.1472669598895,0.0,0.0
2016-08-02,6.26,-0.38,68.52387770276218,0.0,0.0
2016-08-03,6.3,0.04,54.1707935125944,0.0,0.0
2016-08-04,6.47,0.17,55.29722840097741,0.0,0.0
2016-08-05,6.61,0.14,60.06483209124322,0.0,0.0
2016-08-08,6.68,0.07,63.707759659501775,0.0,0.0
2016-08-09,6.6,-0.08,65.50581423976134,0.0,0.0
2016-08-10,6.49,-0.11,61.52454630426662,0.0,0.0
2016-08-11,6.58,0.09,56.16078580282365,0.0,0.0
2016-08-12,6.73,0.15,59.46517386022612,0.0,0.0
2016-08-15,6.95,0.22,64.55419057870985,0.0,0.0
2016-08-16,6.78,-0.17,70.71659862587526,0.0,0.0
2016-08-17,6.68,-0.1,61.30431913461845,0.0,0.0
2016-08-18,7.04,0.36,56.26943978321943,0.0,0.0
2016-08-19,7.62,0.58,67.31411008739822,0.0,0.0
2016-08-22,7.58,-0.04,77.6893374489997,0.0,0.0
2016-08-23,7.67,0.09,75.79310764679761,0.0,0.0
2016-08-24,7.43,-0.24,77.22268154211923,0.0,0.0
2016-08-25,7.465,0.035,65.44396769601585,0.0,0.0
2016-08-26,7.67,0.205,66.3006566762594,0.0,0.0
2016-08-29,7.59,-0.08,71.09709219575535,0.0,0.0
2016-08-30,7.49,-0.1,66.8533552672258,0.0,0.0
2016-08-31,7.4,-0.09,61.6006406730643,0.0,0.0
2016-09-01,7.35,-0.05,56.994590254000094,0.0,0.0
2016-09-02,7.51,0.16,54.41142040072185,0.0,0.0
2016-09-06,7.34,-0.17,60.89344676425297,0.0,0.0
2016-09-07,6.84,-0.5,51.92790709044891,0.0,0.0
2016-09-08,6.225,-0.615,34.73667099520128,0.0,0.0
2016-09-09,5.9,-0.325,23.704965285964533,0.0,0.0
2016-09-12,5.94,0.04,19.890008422602023,0.0,0.0
2016-09-13,5.74,-0.2,21.66331599740964,0.0,0.0
2016-09-14,6.04,0.3,19.230795124389957,0.0,0.0
2016-09-15,6.02,-0.02,32.26861063174796,0.0,0.0
2016-09-16,6.05,0.03,31.87656980800486,0.0,0.0
2016-09-19,6.16,0.11,33.26645343378161,0.0,0.0
2016-09-20,6.17,0.01,38.52252567128985,0.0,0.0
2016-09-21,6.29,0.12,39.02151699811134,0.0,0.0
2016-09-22,6.37,0.08,45.12938952964413,0.0,0.0
2016-09-23,6.55,0.18,49.019967679444825,0.0,0.0
2016-09-26,6.32,-0.23,56.88158047902219,0.0,0.0
2016-09-27,6.54,0.22,46.426551368462746,0.0,0.0
2016-09-28,6.59,0.05,55.38995656309596,0.0,0.0
2016-09-29,6.67,0.08,57.24784940880851,0.0,0.0
2016-09-30,6.91,0.24,60.27325062037562,0.0,0.0
2016-10-03,6.95,0.04,68.03001564661604,0.0,0.0
2016-10-04,6.97,0.02,69.17637814366657,0.0,0.0
2016-10-05,6.78,-0.19,69.79527235611354,0.0,0.0
2016-10-06,6.96,0.18,57.30337264035137,0.0,0.0
2016-10-07,6.75,-0.21,64.23414915345944,0.0,0.0
2016-10-10,6.84,0.09,52.805255127836865,0.0,0.0
2016-10-11,6.5,-0.34,56.588449773640626,0.0,0.0
2016-10-12,6.62,0.12,42.0390197770553,0.0,0.0
2016-10-13,6.49,-0.13,47.48522460604892,0.0,0.0
2016-10-14,6.75,0.26,42.536696297137425,0.0,0.0
2016-10-17,6.67,-0.08,53.59121222298275,0.0,0.0
2016-10-18,6.73,0.06,50.19556128670887,0.0,0.0
2016-10-19,6.77,0.04,52.76112169977386,0.0,0.0
2016-10-20,6.96,0.19,54.545123806242124,0.0,0.0
2016-10-21,6.52,-0.44,62.278517139254625,0.0,0.0
2016-10-24,7.005,0.485,42.94247099074224,0.0,0.0
2016-10-25,7.5,0.495,58.98447696397519,0.0,0.0
2016-10-26,7.29,-0.21,69.11353969485718,0.0,0.0
2016-10-27,7.11,-0.18,61.72303158096311,0.0,0.0
2016-10-28,7.2,0.09,55.87055963191943,0.0,0.0
2016-10-31,7.23,0.03,58.138684277857564,0.0,0.0
2016-11-01,7.09,-0.14,58.94258204751729,0.0,0.0
2016-11-02,6.76,-0.33,53.46651731292238,0.0,0.0
2016-11-03,6.7,-0.06,42.76380979699875,0.0,0.0
2016-11-04,6.56,-0.14,41.05608247901956,0.0,0.0
2016-11-07,6.96,0.4,37.104776277089364,0.0,0.0
2016-11-08,7.0,0.04,52.14394881388353,0.0,0.0
2016-11-09,6.94,-0.06,53.41694239481289,0.0,0.0
2016-11-10,6.295,-0.645,51.08731924306826,0.0,0.0
2016-11-11,6.685,0.39,33.26418850552787,0.0,0.0
2016-11-14,6.79,0.105,46.22778836159215,0.0,0.0
2016-11-15,6.97,0.18,49.260489298420886,0.0,0.0
2016-11-16,7.67,0.7,54.30914886892395,0.0,0.0
2016-11-17,8.46,0.79,68.31928307171148,0.0,0.0
2016-11-18,8.71,0.25,77.2977612599233,0.0,0.0
2016-11-21,8.94,0.23,79.40835055650967,0.0,0.0
2016-11-22,8.69,-0.25,81.24194246134758,0.0,0.0
2016-11-23,8.8,0.11,73.15038231439955,0.0,0.0
2016-11-25,8.77,-0.03,74.43097427662187,0.0,0.0
2016-11-28,8.83,0.06,73.34069389716608,0.0,0.0
2016-11-29,8.93,0.1,74.20437321598162,0.0,0.0
2016-11-30,8.91,-0.02,75.7036616886209,0.0,0.0
2016-12-01,8.39,-0.52,74.71112552653459,0.0,0.0
2016-12-02,8.53,0.14,53.76532293258573,0.0,0.0
2016-12-05,8.68,0.15,57.436969803290445,0.0,0.0
2016-12-06,9.45,0.77,61.20903215146768,0.0,0.0
2016-12-07,9.56,0.11,74.47830754100234,0.0,0.0
2016-12-08,10.34,0.78,75.82825981980601,0.0,0.0
2016-12-09,10.34,0.0,83.08071222126952,0.0,0.0
2016-12-12,10.68,0.34,83.08071222126952,0.0,0.0
2016-12-13,10.54,-0.14,85.54922955064617,0.0,0.0
2016-12-14,10.55,0.01,80.05290623459555,0.0,0.0
2016-12-15,10.86,0.31,80.15697680154895,0.0,0.0
2016-12-16,10.66,-0.2,83.2526074166829,0.0,0.0
2016-12-19,10.95,0.29,74.66417659578087,0.0,0.0
2016-12-20,11.51,0.56,78.36306818870699,0.0,0.0
2016-12-21,11.47,-0.04,83.63559480196183,0.0,0.0
2016-12-22,11.6,0.13,82.0043324504914,0.0,0.0
2016-12-23,11.58,-0.02,83.21996111981099,0.0,0.0
2016-12-27,12.07,0.49,82.24314843554981,0.0,0.0
2016-12-28,11.55,-0.52,86.63548047320735,0.0,0.0
2016-12-29,11.59,0.04,66.6424239270332,0.0,0.0
2016-12-30,11.34,-0.25,67.30571453965979,0.0,0.0
2017-01-03,11.43,0.09,58.935133561557855,0.0,0.0
2017-01-04,11.43,0.0,60.93405814899612,0.0,0.0
2017-01-05,11.24,-0.19,60.93405814899612,0.0,0.0
2017-01-06,11.32,0.08,53.723259991108,0.0,0.0
2017-01-09,11.49,0.17,56.216488906915345,0.0,0.0
2017-01-10,11.44,-0.05,61.28241180344214,0.0,0.0
2017-01-11,11.2,-0.24,58.988237352677686,0.0,0.0
2017-01-12,10.76,-0.44,48.93812147827454,0.0,0.0
2017-01-13,10.58,-0.18,36.06410216284737,0.0,0.0
2017-01-17,9.82,-0.76,32.11428579403403,0.0,0.0
2017-01-18,9.88,0.06,21.01049786905253,0.0,0.0
2017-01-19,9.77,-0.11,23.40012722000992,0.0,0.0
2017-01-20,9.75,-0.02,22.00529568446153,0.0,0.0
2017-01-23,9.91,0.16,21.736071634350722,0.0,0.0
2017-01-24,10.44,0.53,29.60980570498681,0.0,0.0
2017-01-25,10.35,-0.09,49.02443109041388,0.0,0.0
2017-01-26,10.52,0.17,46.53361190959402,0.0,0.0
2017-01-27,10.67,0.15,51.81819864723353,0.0,0.0
2017-01-30,10.61,-0.06,56.1852180677876,0.0,0.0
2017-01-31,10.37,-0.24,53.949873586679445,0.0,0.0
2017-02-01,12.06,1.69,45.64767706069807,0.0,0.0
2017-02-02,12.28,0.22,75.71850577090859,0.0,0.0
2017-02-03,12.24,-0.04,77.5651309345209,0.0,0.0
2017-02-06,13.63,1.39,76.35845751876626,0.0,0.0
2017-02-07,13.29,-0.34,85.38689346634936,0.0,0.0
2017-02-08,13.56,0.27,77.15059533949682,0.0,0.0
2017-02-09,13.42,-0.14,78.98986918572339,0.0,0.0
2017-02-10,13.58,0.16,75.39352085036114,0.0,0.0
2017-02-13,13.49,-0.09,76.77465667983924,0.0,0.0
2017-02-14,13.26,-0.23,74.10088223705249,0.0,0.0
2017-02-15,13.3,0.04,67.25958669014796,0.0,0.0
2017-02-16,12.97,-0.33,67.84955150561471,0.0,0.0
2017-02-17,13.13,0.16,57.996133817224894,0.0,0.0
2017-02-21,14.0,0.87,61.12447537751881,0.0,0.0
2017-02-22,14.28,0.28,73.42433695187883,0.0,0.0
2017-02-23,14.32,0.04,76.19465234400036,0.0,0.0
2017-02-24,14.12,-0.2,76.59302029497493,0.0,0.0
2017-02-27,15.2,1.08,69.90805672713907,0.0,0.0
2017-02-28,14.46,-0.74,80.44245753309639,0.0,0.0
2017-03-01,14.96,0.5,63.13511181732178,0.0,0.0
2017-03-02,13.9,-1.06,68.38726559311297,0.0,0.0
2017-03-03,13.03,-0.87,50.83854580034722,0.0,0.0
2017-03-06,13.04,0.01,40.97570598785473,0.0,0.0
2017-03-07,13.05,0.01,41.12574595903272,0.0,0.0
2017-03-08,13.22,0.17,41.296288871393806,0.0,0.0
2017-03-09,13.33,0.11,44.42406665809745,0.0,0.0
2017-03-10,13.91,0.58,46.530800756515674,0.0,0.0
2017-03-13,14.28,0.37,56.47349364347657,0.0,0.0
2017-03-14,14.1,-0.18,61.66993023283332,0.0,0.0
2017-03-15,13.98,-0.12,57.83128984141107,0.0,0.0
2017-03-16,13.65,-0.33,55.212837195558166,0.0,0.0
2017-03-17,13.49,-0.16,48.33477376730283,0.0,0.0
2017-03-20,14.4,0.91,45.213766440499676,0.0,0.0
2017-03-21,13.82,-0.58,61.41024173008458,0.0,0.0
2017-03-22,14.1,0.28,50.529209011886486,0.0,0.0
2017-03-23,13.79,-0.31,54.934693008167955,0.0,0.0
2017-03-24,13.7,-0.09,49.37158544928387,0.0,0.0
2017-03-27,13.7,0.0,47.7666116289128,0.0,0.0
2017-03-28,13.69,-0.01,47.7666116289128,0.0,0.0
2017-03-29,13.71,0.02,47.54232022133209,0.0,0.0
2017-03-30,14.05,0.34,48.09935574562412,0.0,0.0
2017-03-31,14.55,0.5,56.975604428408815,0.0,0.0
2017-04-03,14.64,0.09,66.58130823984408,0.0,0.0
2017-04-04,14.16,-0.48,68.04876888189372,0.0,0.0
2017-04-05,14.17,0.01,53.68102723110284,0.0,0.0
2017-04-06,13.27,-0.9,53.91271338876116,0.0,0.0
2017-04-07,13.52,0.25,35.59796947345899,0.0,0.0
2017-04-10,13.1,-0.42,41.867279595927776,0.0,0.0
2017-04-11,13.1,0.0,35.27432437464461,0.0,0.0
2017-04-12,12.76,-0.34,35.27432437464461,0.0,0.0
2017-04-13,12.31,-0.45,30.23940872633726,0.0,0.0
2017-04-17,12.79,0.48,24.869914998279583,0.0,0.0
2017-04-18,12.95,0.16,38.23883170685896,0.0,0.0
2017-04-19,12.84,-0.11,42.1597110963093,0.0,0.0
2017-04-20,13.11,0.27,40.15666797109652,0.0,0.0
2017-04-21,13.0,-0.11,47.19444224943726,0.0,0.0
2017-04-24,13.13,0.13,44.74437031451394,0.0,0.0
2017-04-25,13.49,0.36,48.364927278301934,0.0,0.0
2017-04-26,13.41,-0.08,57.23349873847362,0.0,0.0
2017-04-27,13.62,0.21,54.84130636504335,0.0,0.0
2017-04-28,13.3,-0.32,59.87289254471951,0.0,0.0
2017-05-01,13.62,0.32,50.14321678944544,0.0,0.0
2017-05-02,10.32,-3.3,57.952334406988385,0.0,0.0
2017-05-03,10.39,0.07,20.36267325145529,0.0,0.0
2017-05-04,10.1,-0.29,21.59553483478986,0.0,0.0
2017-05-05,10.19,0.09,20.12073401141393,0.0,0.0
2017-05-08,10.04,-0.15,22.009794779866652,0.0,0.0
2017-05-09,10.18,0.14,21.061085160470327,0.0,0.0
2017-05-10,10.79,0.61,24.530968022805737,0.0,0.0
2017-05-11,11.07,0.28,38.0835861855032,0.0,0.0
2017-05-12,11.26,0.19,43.41425391320435,0.0,0.0
2017-05-15,11.42,0.16,46.95586376500429,0.0,0.0
2017-05-16,12.75,1.33,49.969473908400666,0.0,0.0
2017-05-17,11.2,-1.55,67.50686291100871,0.0,0.0
2017-05-18,11.275,0.075,46.02082729441378,0.0,0.0
2017-05-19,11.41,0.135,46.95446569348331,0.0,0.0
2017-05-22,11.04,-0.37,48.77702525245544,0.0,0.0
2017-05-23,10.89,-0.15,44.03769095916089,0.0,0.0
2017-05-24,10.89,0.0,42.140616406755534,0.0,0.0
2017-05-25,10.98,0.09,42.140616406755534,0.0,0.0
2017-05-26,11.0,0.02,44.03012697357606,0.0,0.0
2017-05-30,11.12,0.12,44.490513037705874,0.0,0.0
2017-05-31,11.19,0.07,47.45430803304628,0.0,0.0
2017-06-01,10.93,-0.26,49.26038741484683,0.0,0.0
2017-06-02,10.9,-0.03,42.98823518689266,0.0,0.0
2017-06-05,11.24,0.34,42.27836842774424,0.0,0.0
2017-06-06,12.03,0.79,52.44877939897905,0.0,0.0
2017-06-07,12.38,0.35,67.60564411491426,0.0,0.0
2017-06-08,12.9,0.52,72.10728988856538,0.0,0.0
2017-06-09,12.28,-0.62,77.43226109758417,0.0,0.0
2017-06-12,12.09,-0.19,61.44735652944233,0.0,0.0
2017-06-13,11.96,-0.13,57.30422600033123,0.0,0.0
2017-06-14,11.77,-0.19,54.43424316677655,0.0,0.0
2017-06-15,11.5,-0.27,50.23205237638026,0.0,0.0
2017-06-16,11.44,-0.06,44.63589481973721,0.0,0.0
2017-06-19,11.93,0.49,43.407733119599186,0.0,0.0
2017-06-20,12.64,0.71,54.97142019208389,0.0,0.0
2017-06-21,13.98,1.34,66.35568807408062,0.0,0.0
2017-06-22,14.38,0.4,78.22832339502412,0.0,0.0
2017-06-23,14.17,-0.21,80.56773212395228,0.0,0.0
2017-06-26,14.08,-0.09,75.68803663364585,0.0,0.0
2017-06-27,13.4,-0.68,73.50742681004148,0.0,0.0
2017-06-28,13.23,-0.17,58.86356462279401,0.0,0.0
2017-06-29,12.6,-0.63,55.69354996922878,0.0,0.0
2017-06-30,12.48,-0.12,45.349884392879574,0.0,0.0
2017-07-03,12.15,-0.33,43.58764221872099,0.0,0.0
2017-07-05,13.19,1.04,38.843746260398106,0.0,0.0
2017-07-06,13.02,-0.17,56.065825846801935,0.0,0.0
2017-07-07,13.36,0.34,53.26372486996692,0.0,0.0
2017-07-10,13.81,0.45,58.055362292320524,0.0,0.0
2017-07-11,13.89,0.08,63.68680710140348,0.0,0.0
2017-07-12,14.29,0.4,64.65105621117925,0.0,0.0
2017-07-13,13.53,-0.76,69.30810199482121,0.0,0.0
2017-07-14,13.92,0.39,53.891190167199085,0.0,0.0
2017-07-17,13.8,-0.12,59.212119409155356,0.0,0.0
2017-07-18,13.48,-0.32,56.90299525199001,0.0,0.0
2017-07-19,13.55,0.07,50.858489251725075,0.0,0.0
2017-07-20,13.8,0.25,52.1297407388262,0.0,0.0
2017-07-21,13.88,0.08,56.70156078322406,0.0,0.0
2017-07-24,14.16,0.28,58.16282134348937,0.0,0.0
2017-07-25,14.11,-0.05,63.13886433515111,0.0,0.0
2017-07-26,14.76,0.65,61.64260579101444,0.0,0.0
2017-07-27,14.12,-0.64,71.63088994030792,0.0,0.0
2017-07-28,13.95,-0.17,55.39804049894821,0.0,0.0
2017-07-31,13.61,-0.34,51.832253485170895,0.0,0.0
2017-08-01,13.71,0.1,45.1845331904564,0.0,0.0
2017-08-02,13.37,-0.34,47.450003468676975,0.0,0.0
2017-08-03,13.24,-0.13,40.88428153116877,0.0,0.0
2017-08-04,13.12,-0.12,38.55317171828019,0.0,0.0
2017-08-07,13.43,0.31,36.365767901079955,0.0,0.0
2017-08-08,13.11,-0.32,45.49578042489073,0.0,0.0
2017-08-09,12.83,-0.28,38.909808300368184,0.0,0.0
2017-08-10,12.12,-0.71,33.989487837004134,0.0,0.0
2017-08-11,12.23,0.11,24.874118628800687,0.0,0.0
2017-08-14,12.76,0.53,28.279750627742956,0.0,0.0
2017-08-15,13.02,0.26,42.606455529228484,0.0,0.0
2017-08-16,12.63,-0.39,48.38681215578055,0.0,0.0
2017-08-17,12.34,-0.29,41.2626763930172,0.0,0.0
2017-08-18,12.37,0.03,36.67398719170896,0.0,0.0
2017-08-21,12.05,-0.32,37.49576777936251,0.0,0.0
2017-08-22,12.17,0.12,32.3742964749662,0.0,0.0
2017-08-23,12.48,0.31,36.11403441861881,0.0,0.0
2017-08-24,12.5,0.02,45.080625272872204,0.0,0.0
2017-08-25,12.43,-0.07,45.64314333698199,0.0,0.0
2017-08-28,12.23,-0.2,43.84672276728958,0.0,0.0
2017-08-29,12.15,-0.08,38.85344313847033,0.0,0.0
2017-08-30,12.67,0.52,36.93083904701924,0.0,0.0
2017-08-31,13.0,0.33,53.88304666874632,0.0,0.0
2017-09-01,13.19,0.19,61.406625942989784,0.0,0.0
2017-09-05,12.92,-0.27,65.14793835401886,0.0,0.0
2017-09-06,12.86,-0.06,56.286264481485595,0.0,0.0
2017-09-07,12.63,-0.23,54.406743192779324,0.0,0.0
2017-09-08,12.25,-0.38,47.463350233840565,0.0,0.0
2017-09-11,12.55,0.3,38.2469123024887,0.0,0.0
2017-09-12,12.3,-0.25,47.45312872732359,0.0,0.0
2017-09-13,12.22,-0.08,41.55330810124502,0.0,0.0
2017-09-14,12.26,0.04,39.74609109513038,0.0,0.0
2017-09-15,12.52,0.26,41.20722694558601,0.0,0.0
2017-09-18,13.08,0.56,50.18153574694463,0.0,0.0
2017-09-19,13.12,0.04,63.78779315550393,0.0,0.0
2017-09-20,13.74,0.62,64.57754547502364,0.0,0.0
2017-09-21,13.41,-0.33,74.44877563885797,0.0,0.0
2017-09-22,13.3,-0.11,63.65784806690375,0.0,0.0
2017-09-25,12.61,-0.69,60.32679055500079,0.0,0.0
2017-09-26,12.45,-0.16,43.86997181843368,0.0,0.0
2017-09-27,12.74,0.29,40.9122846587755,0.0,0.0
2017-09-28,12.74,0.0,48.15295612178131,0.0,0.0
2017-09-29,12.75,0.01,48.15295612178131,0.0,0.0
2017-10-02,12.71,-0.04,48.43753405398165,0.0,0.0
2017-10-03,13.42,0.71,47.25190594006511,0.0,0.0
2017-10-04,13.31,-0.11,64.75336965304655,0.0,0.0
2017-10-05,13.34,0.03,61.16031676846349,0.0,0.0
2017-10-06,13.23,-0.11,61.820630763186756,0.0,0.0
2017-10-09,13.47,0.24,57.70928596147683,0.0,0.0
2017-10-10,13.7,0.23,63.72477675298969,0.0,0.0
2017-10-11,13.88,0.18,68.61429896421299,0.0,0.0
2017-10-12,14.2,0.32,71.99098569260798,0.0,0.0
2017-10-13,14.22,0.02,77.01520883606415,0.0,0.0
2017-10-16,14.26,0.04,77.30598208694242,0.0,0.0
2017-10-17,14.16,-0.1,77.94375691159408,0.0,0.0
2017-10-18,14.07,-0.09,72.15044454499677,0.0,0.0
2017-10-19,13.95,-0.12,67.02625680414323,0.0,0.0
2017-10-20,13.81,-0.14,60.48087790697814,0.0,0.0
2017-10-23,14.1,0.29,53.5131798740283,0.0,0.0
2017-10-24,14.25,0.15,63.47472376278794,0.0,0.0
2017-10-25,12.33,-1.92,67.58128092182031,0.0,0.0
2017-10-26,12.005,-0.325,25.553492218500253,0.0,0.0
2017-10-27,11.84,-0.165,22.80940361279505,0.0,0.0
2017-10-30,10.89,-0.95,21.47156391612714,0.0,0.0
2017-10-31,10.985,0.095,15.492400017885856,0.0,0.0
2017-11-01,10.8,-0.185,18.098904278535315,0.0,0.0
2017-11-02,10.85,0.05,16.936326647285384,0.0,0.0
2017-11-03,11.12,0.27,18.552316535677804,0.0,0.0
2017-11-06,11.93,0.81,27.283016568080853,0.0,0.0
2017-11-07,12.05,0.12,46.825736741346866,0.0,0.0
2017-11-08,11.71,-0.34,49.14000473262321,0.0,0.0
2017-11-09,11.12,-0.59,43.070151566459515,0.0,0.0
2017-11-10,11.26,0.14,34.595409194447925,0.0,0.0
2017-11-13,11.09,-0.17,37.90862230950184,0.0,0.0
2017-11-14,11.12,0.03,35.418695757407406,0.0,0.0
2017-11-15,11.07,-0.05,36.263010479516346,0.0,0.0
2017-11-16,11.25,0.18,35.38192171274525,0.0,0.0
2017-11-17,11.38,0.13,41.25445139421065,0.0,0.0
2017-11-20,11.34,-0.04,45.35361642101793,0.0,0.0
2017-11-21,11.4,0.06,44.26740811512177,0.0,0.0
2017-11-22,11.37,-0.03,46.46536538732438,0.0,0.0
2017-11-24,11.38,0.01,45.441311493264855,0.0,0.0
2017-11-27,11.55,0.17,45.89556367905251,0.0,0.0
2017-11-28,11.17,-0.38,53.428946455048646,0.0,0.0
2017-11-29,10.83,-0.34,39.410599098218135,0.0,0.0
2017-11-30,10.89,0.06,31.073762098830784,0.0,0.0
2017-12-01,10.73,-0.16,33.89404788427534,0.0,0.0
2017-12-04,10.03,-0.7,30.13605754312941,0.0,0.0
2017-12-05,9.91,-0.12,19.38791635713035,0.0,0.0
2017-12-06,10.0,0.09,18.121664310370235,0.0,0.0
2017-12-07,10.04,0.04,22.462317138336857,0.0,0.0
2017-12-08,9.94,-0.1,24.49546293686737,0.0,0.0
2017-12-11,10.16,0.22,22.78820998137492,0.0,0.0
2017-12-12,9.9,-0.26,34.30111334805683,0.0,0.0
2017-12-13,10.11,0.21,28.551123749807303,0.0,0.0
2017-12-14,10.13,0.02,38.12546083199116,0.0,0.0
2017-12-15,10.29,0.16,39.01494733409123,0.0,0.0
2017-12-18,10.98,0.69,46.09935120120017,0.0,0.0
2017-12-19,10.95,-0.03,65.72368977833051,0.0,0.0
2017-12-20,10.98,0.03,64.55580381331531,0.0,0.0
2017-12-21,10.89,-0.09,65.26128302927158,0.0,0.0
2017-12-22,10.54,-0.35,61.092222340280564,0.0,0.0
2017-12-26,10.46,-0.08,47.58247760326175,0.0,0.0
2017-12-27,10.53,0.07,44.983919666957625,0.0,0.0
2017-12-28,10.55,0.02,47.83285394335478,0.0,0.0
2017-12-29,10.28,-0.27,48.70027846488783,0.0,0.0
2018-01-02,10.98,0.7,38.75734831320078,0.0,0.0
2018-01-03,11.55,0.57,61.841054291699955,0.0,0.0
2018-01-04,12.12,0.57,71.75019109928084,0.0,0.0
2018-01-05,11.88,-0.24,78.21538200139366,0.0,0.0
2018-01-08,12.28,0.4,70.45624105459507,0.0,0.0
2018-01-09,11.82,-0.46,75.15152541898345,0.0,0.0
2018-01-10,11.96,0.14,62.166511152318606,0.0,0.0
2018-01-11,12.14,0.18,64.3113604117332,0.0,0.0
2018-01-12,12.02,-0.12,67.05569552737401,0.0,0.0
2018-01-16,11.91,-0.11,63.34447648042417,0.0,0.0
2018-01-17,12.18,0.27,59.87299172514185,0.0,0.0
2018-01-18,12.47,0.29,65.2198747053984,0.0,0.0
2018-01-19,12.59,0.12,70.10899376935713,0.0,0.0
2018-01-22,12.65,0.06,71.97221105700169,0.0,0.0
2018-01-23,12.94,0.29,72.9362035239637,0.0,0.0
2018-01-24,12.71,-0.23,77.2570621821779,0.0,0.0
2018-01-25,12.41,-0.3,67.4904203867583,0.0,0.0
2018-01-26,12.95,0.54,56.78868417270782,0.0,0.0
2018-01-29,13.32,0.37,67.41705864128214,0.0,0.0
2018-01-30,12.87,-0.45,72.67920171755532,0.0,0.0
2018-01-31,13.74,0.87,59.3552201731985,0.0,0.0
2018-02-01,13.25,-0.49,71.07262789289317,0.0,0.0
2018-02-02,12.45,-0.8,59.948329564019886,0.0,0.0
2018-02-05,11.57,-0.88,46.39786694282071,0.0,0.0
2018-02-06,11.65,0.08,36.130931580322496,0.0,0.0
2018-02-07,11.6,-0.05,37.56629276605156,0.0,0.0
2018-02-08,11.22,-0.38,36.97278723272076,0.0,0.0
2018-02-09,11.31,0.09,32.5114205587347,0.0,0.0
2018-02-12,11.68,0.37,34.64598304895398,0.0,0.0
2018-02-13,11.78,0.1,43.10133729438379,0.0,0.0
2018-02-14,12.2,0.42,45.28776053743571,0.0,0.0
2018-02-15,12.19,-0.01,53.807807524079195,0.0,0.0
2018-02-16,11.82,-0.37,53.580764032471144,0.0,0.0
2018-02-20,12.02,0.2,45.46808815808899,0.0,0.0
2018-02-21,11.72,-0.3,50.13246217253394,0.0,0.0
2018-02-22,11.84,0.12,43.721529761373894,0.0,0.0
2018-02-23,12.07,0.23,46.82982451536508,0.0,0.0
2018-02-26,12.42,0.35,52.568189298725585,0.0,0.0
2018-02-27,12.53,0.11,60.06397336955383,0.0,0.0
2018-02-28,12.11,-0.42,62.20909182798895,0.0,0.0
